ID,Unit,Question,Choice1,Choice2,Choice3,Choice4,Choice5,Answer
11,M06MCIE02,M06MCIE02_resized.jpg,私は、櫻井です。ジョンさん、これは、バナナです。.mp3,私は、櫻井です。ジョンさん、それは、バナナです。.mp3,私は、櫻井です。ジョンさん、あれは、バナナです。.mp3,私は、櫻井です。ジョンさん、どれは、バナナです。.mp3,私は、櫻井です。ジョンさん、おれは、バナナです。.mp3,3
12,M06MCIE02,M06MCIE02_resized.jpg,私は、櫻井です。ジョンさん、これは、ハンバーガーです。.mp3,私は、櫻井です。ジョンさん、それは、ハンバーガーです。.mp3,私は、櫻井です。ジョンさん、あれは、ハンバーガーです。.mp3,私は、櫻井です。ジョンさん、どれは、ハンバーガーです。.mp3,私は、櫻井です。ジョンさん、おれは、ハンバーガーです。.mp3,1
13,M06MCIE02,M06MCIE02_resized.jpg,私は、櫻井です。ジョンさん、これは、コーヒーです。.mp3,私は、櫻井です。ジョンさん、それは、コーヒーです。.mp3,私は、櫻井です。ジョンさん、あれは、コーヒーです。.mp3,私は、櫻井です。ジョンさん、どれは、コーヒーです。.mp3,私は、櫻井です。ジョンさん、おれは、コーヒーです。.mp3,2
14,M06MCIE02,M06MCIE02_resized.jpg,私は、櫻井です。ジョンさん、これは、バナナです。.mp3,私は、櫻井です。ジョンさん、それは、バナナです。.mp3,私は、櫻井です。ジョンさん、あれは、バナナです。.mp3,私は、櫻井です。ジョンさん、どれは、バナナです。.mp3,私は、櫻井です。ジョンさん、おれは、バナナです。.mp3,3
15,M06MCIE02,M06MCIE02_resized.jpg,私は、櫻井です。ジョンさん、これは、バナナです。.mp3,私は、櫻井です。ジョンさん、それは、バナナです。.mp3,私は、櫻井です。ジョンさん、あれは、バナナです。.mp3,私は、櫻井です。ジョンさん、どれは、バナナです。.mp3,私は、櫻井です。ジョンさん、おれは、バナナです。.mp3,3
16,M06MCIE02,M06MCIE02_resized.jpg,私は、ジョンです。櫻井さん、これは、いすです。.mp3,私は、ジョンです。櫻井さん、それは、いすです。.mp3,私は、ジョンです。櫻井さん、あれは、いすです。.mp3,私は、ジョンです。櫻井さん、どれは、いすです。.mp3,私は、ジョンです。櫻井さん、おれは、いすです。.mp3,3
17,M06MCIE02,M06MCIE02_resized.jpg,私は、ジョンです。櫻井さん、これは、すしです。.mp3,私は、ジョンです。櫻井さん、それは、すしです。.mp3,私は、ジョンです。櫻井さん、あれは、すしです。.mp3,私は、ジョンです。櫻井さん、どれは、すしです。.mp3,私は、ジョンです。櫻井さん、おれは、すしです。.mp3,1
18,M06MCIE02,M06MCIE02_resized.jpg,私は、ジョンです。櫻井さん、これは、チーズケーキです。.mp3,私は、ジョンです。櫻井さん、それは、チーズケーキです。.mp3,私は、ジョンです。櫻井さん、あれは、チーズケーキです。.mp3,私は、ジョンです。櫻井さん、どれは、チーズケーキです。.mp3,私は、ジョンです。櫻井さん、おれは、チーズケーキです。.mp3,3
19,M06MCIE02,M06MCIE02_resized.jpg,私は、ジョンです。櫻井さん、これは、かばんです。.mp3,私は、ジョンです。櫻井さん、それは、かばんです。.mp3,私は、ジョンです。櫻井さん、あれは、かばんです。.mp3,私は、ジョンです。櫻井さん、どれは、かばんです。.mp3,私は、ジョンです。櫻井さん、おれは、かばんです。.mp3,2
20,M06MCIE02,M06MCIE02_resized.jpg,私は、ジョンです。櫻井さん、これは、まどです。.mp3,私は、ジョンです。櫻井さん、それは、まどです。.mp3,私は、ジョンです。櫻井さん、あれは、まどです。.mp3,私は、ジョンです。櫻井さん、どれは、まどです。.mp3,私は、ジョンです。櫻井さん、おれは、まどです。.mp3,3
21,M06MCIE03,M06MCIE03_resized.jpg,私は、櫻井です。ジョンさん、これは、iPadです。.mp3,私は、櫻井です。ジョンさん、それは、iPadです。.mp3,私は、櫻井です。ジョンさん、あれは、iPadです。.mp3,私は、櫻井です。ジョンさん、どれは、iPadです。.mp3,私は、櫻井です。ジョンさん、おれは、iPadです。.mp3,3
22,M06MCIE03,M06MCIE03_resized.jpg,私は、櫻井です。ジョンさん、これは、ヘッドフォンです。.mp3,私は、櫻井です。ジョンさん、それは、ヘッドフォンです。.mp3,私は、櫻井です。ジョンさん、あれは、ヘッドフォンです。.mp3,私は、櫻井です。ジョンさん、どれは、ヘッドフォンです。.mp3,私は、櫻井です。ジョンさん、おれは、ヘッドフォンです。.mp3,1
23,M06MCIE03,M06MCIE03_resized.jpg,私は、櫻井です。ジョンさん、これは、ゲームです。.mp3,私は、櫻井です。ジョンさん、それは、ゲームです。.mp3,私は、櫻井です。ジョンさん、あれは、ゲームです。.mp3,私は、櫻井です。ジョンさん、どれは、ゲームです。.mp3,私は、櫻井です。ジョンさん、おれは、ゲームです。.mp3,2
24,M06MCIE03,M06MCIE03_resized.jpg,私は、櫻井です。ジョンさん、これは、まどです。.mp3,私は、櫻井です。ジョンさん、それは、まどです。.mp3,私は、櫻井です。ジョンさん、あれは、まどです。.mp3,私は、櫻井です。ジョンさん、どれは、まどです。.mp3,私は、櫻井です。ジョンさん、おれは、まどです。.mp3,3
25,M06MCIE03,M06MCIE03_resized.jpg,私は、櫻井です。ジョンさん、これは、コンピューターです。.mp3,私は、櫻井です。ジョンさん、それは、コンピューターです。.mp3,私は、櫻井です。ジョンさん、あれは、コンピューターです。.mp3,私は、櫻井です。ジョンさん、どれは、コンピューターです。.mp3,私は、櫻井です。ジョンさん、おれは、コンピューターです。.mp3,1
26,M06MCIE03,M06MCIE03_resized.jpg,私は、ジョンです。櫻井さん、これは、iPadです。.mp3,私は、ジョンです。櫻井さん、それは、iPadです。.mp3,私は、ジョンです。櫻井さん、あれは、iPadです。.mp3,私は、ジョンです。櫻井さん、どれは、iPadです。.mp3,私は、ジョンです。櫻井さん、おれは、iPadです。.mp3,3
27,M06MCIE03,M06MCIE03_resized.jpg,私は、ジョンです。櫻井さん、これは、ゲームです。.mp3,私は、ジョンです。櫻井さん、それは、ゲームです。.mp3,私は、ジョンです。櫻井さん、あれは、ゲームです。.mp3,私は、ジョンです。櫻井さん、どれは、ゲームです。.mp3,私は、ジョンです。櫻井さん、おれは、ゲームです。.mp3,1
28,M06MCIE03,M06MCIE03_resized.jpg,私は、ジョンです。櫻井さん、これは、まどです。.mp3,私は、ジョンです。櫻井さん、それは、まどです。.mp3,私は、ジョンです。櫻井さん、あれは、まどです。.mp3,私は、ジョンです。櫻井さん、どれは、まどです。.mp3,私は、ジョンです。櫻井さん、おれは、まどです。.mp3,3
29,M06MCIE03,M06MCIE03_resized.jpg,私は、ジョンです。櫻井さん、これは、ヘッドフォンです。.mp3,私は、ジョンです。櫻井さん、それは、ヘッドフォンです。.mp3,私は、ジョンです。櫻井さん、あれは、ヘッドフォンです。.mp3,私は、ジョンです。櫻井さん、どれは、ヘッドフォンです。.mp3,私は、ジョンです。櫻井さん、おれは、ヘッドフォンです。.mp3,2
30,M06MCIE03,M06MCIE03_resized.jpg,私は、ジョンです。櫻井さん、これは、キャビネットです。.mp3,私は、ジョンです。櫻井さん、それは、キャビネットです。.mp3,私は、ジョンです。櫻井さん、あれは、キャビネットです。.mp3,私は、ジョンです。櫻井さん、どれは、キャビネットです。.mp3,私は、ジョンです。櫻井さん、おれは、キャビネットです。.mp3,3
31,M06MCIE04,M06MCIE04_resized.jpg,私は、櫻井です。ジョンさん、これは、くつです。.mp3,私は、櫻井です。ジョンさん、それは、くつです。.mp3,私は、櫻井です。ジョンさん、あれは、くつです。.mp3,私は、櫻井です。ジョンさん、どれは、くつです。.mp3,私は、櫻井です。ジョンさん、おれは、くつです。.mp3,3
32,M06MCIE04,M06MCIE04_resized.jpg,私は、櫻井です。ジョンさん、これは、かばんです。.mp3,私は、櫻井です。ジョンさん、それは、かばんです。.mp3,私は、櫻井です。ジョンさん、あれは、かばんです。.mp3,私は、櫻井です。ジョンさん、どれは、かばんです。.mp3,私は、櫻井です。ジョンさん、おれは、かばんです。.mp3,1
33,M06MCIE04,M06MCIE04_resized.jpg,私は、櫻井です。ジョンさん、これは、ほんです。.mp3,私は、櫻井です。ジョンさん、それは、ほんです。.mp3,私は、櫻井です。ジョンさん、あれは、ほんです。.mp3,私は、櫻井です。ジョンさん、どれは、ほんです。.mp3,私は、櫻井です。ジョンさん、おれは、ほんです。.mp3,2
34,M06MCIE04,M06MCIE04_resized.jpg,私は、櫻井です。ジョンさん、これは、まどです。.mp3,私は、櫻井です。ジョンさん、それは、まどです。.mp3,私は、櫻井です。ジョンさん、あれは、まどです。.mp3,私は、櫻井です。ジョンさん、どれは、まどです。.mp3,私は、櫻井です。ジョンさん、おれは、まどです。.mp3,3
35,M06MCIE04,M06MCIE04_resized.jpg,私は、櫻井です。ジョンさん、これは、めがねです。.mp3,私は、櫻井です。ジョンさん、それは、めがねです。.mp3,私は、櫻井です。ジョンさん、あれは、めがねです。.mp3,私は、櫻井です。ジョンさん、どれは、めがねです。.mp3,私は、櫻井です。ジョンさん、おれは、めがねです。.mp3,1
36,M06MCIE04,M06MCIE04_resized.jpg,私は、ジョンです。櫻井さん、これは、まどです。.mp3,私は、ジョンです。櫻井さん、それは、まどです。.mp3,私は、ジョンです。櫻井さん、あれは、まどです。.mp3,私は、ジョンです。櫻井さん、どれは、まどです。.mp3,私は、ジョンです。櫻井さん、おれは、まどです。.mp3,3
37,M06MCIE04,M06MCIE04_resized.jpg,私は、ジョンです。櫻井さん、これは、コーヒーです。.mp3,私は、ジョンです。櫻井さん、それは、コーヒーです。.mp3,私は、ジョンです。櫻井さん、あれは、コーヒーです。.mp3,私は、ジョンです。櫻井さん、どれは、コーヒーです。.mp3,私は、ジョンです。櫻井さん、おれは、コーヒーです。.mp3,1
38,M06MCIE04,M06MCIE04_resized.jpg,私は、ジョンです。櫻井さん、これは、くつです。.mp3,私は、ジョンです。櫻井さん、それは、くつです。.mp3,私は、ジョンです。櫻井さん、あれは、くつです。.mp3,私は、ジョンです。櫻井さん、どれは、くつです。.mp3,私は、ジョンです。櫻井さん、おれは、くつです。.mp3,3
39,M06MCIE04,M06MCIE04_resized.jpg,私は、ジョンです。櫻井さん、これは、ベルトです。.mp3,私は、ジョンです。櫻井さん、それは、ベルトです。.mp3,私は、ジョンです。櫻井さん、あれは、ベルトです。.mp3,私は、ジョンです。櫻井さん、どれは、ベルトです。.mp3,私は、ジョンです。櫻井さん、おれは、ベルトです。.mp3,2
40,M06MCIE04,M06MCIE04_resized.jpg,私は、ジョンです。櫻井さん、これは、ほんです。.mp3,私は、ジョンです。櫻井さん、それは、ほんです。.mp3,私は、ジョンです。櫻井さん、あれは、ほんです。.mp3,私は、ジョンです。櫻井さん、どれは、ほんです。.mp3,私は、ジョンです。櫻井さん、おれは、ほんです。.mp3,1
41,M06MCIE05,M06MCIE05_resized.jpg,私は、櫻井です。ジョンさん、これは、にほんです。.mp3,私は、櫻井です。ジョンさん、それは、にほんです。.mp3,私は、櫻井です。ジョンさん、あれは、にほんです。.mp3,私は、櫻井です。ジョンさん、どれは、にほんです。.mp3,私は、櫻井です。ジョンさん、おれは、にほんです。.mp3,3
42,M06MCIE05,M06MCIE05_resized.jpg,私は、櫻井です。ジョンさん、これは、みずです。.mp3,私は、櫻井です。ジョンさん、それは、みずです。.mp3,私は、櫻井です。ジョンさん、あれは、みずです。.mp3,私は、櫻井です。ジョンさん、どれは、みずです。.mp3,私は、櫻井です。ジョンさん、おれは、みずです。.mp3,1
43,M06MCIE05,M06MCIE05_resized.jpg,私は、櫻井です。ジョンさん、これは、ほんです。.mp3,私は、櫻井です。ジョンさん、それは、ほんです。.mp3,私は、櫻井です。ジョンさん、あれは、ほんです。.mp3,私は、櫻井です。ジョンさん、どれは、ほんです。.mp3,私は、櫻井です。ジョンさん、おれは、ほんです。.mp3,2
44,M06MCIE05,M06MCIE05_resized.jpg,私は、櫻井です。ジョンさん、これは、めがねです。.mp3,私は、櫻井です。ジョンさん、それは、めがねです。.mp3,私は、櫻井です。ジョンさん、あれは、めがねです。.mp3,私は、櫻井です。ジョンさん、どれは、めがねです。.mp3,私は、櫻井です。ジョンさん、おれは、めがねです。.mp3,1
45,M06MCIE05,M06MCIE05_resized.jpg,私は、櫻井です。ジョンさん、これは、とけいです。.mp3,私は、櫻井です。ジョンさん、それは、とけいです。.mp3,私は、櫻井です。ジョンさん、あれは、とけいです。.mp3,私は、櫻井です。ジョンさん、どれは、とけいです。.mp3,私は、櫻井です。ジョンさん、おれは、とけいです。.mp3,2
46,M06MCIE05,M06MCIE05_resized.jpg,私は、ジョンです。櫻井さん、これは、さいふです。.mp3,私は、ジョンです。櫻井さん、それは、さいふです。.mp3,私は、ジョンです。櫻井さん、あれは、さいふです。.mp3,私は、ジョンです。櫻井さん、どれは、さいふです。.mp3,私は、ジョンです。櫻井さん、おれは、さいふです。.mp3,1
47,M06MCIE05,M06MCIE05_resized.jpg,私は、ジョンです。櫻井さん、これは、サンドウィッチです。.mp3,私は、ジョンです。櫻井さん、それは、サンドウィッチです。.mp3,私は、ジョンです。櫻井さん、あれは、サンドウィッチです。.mp3,私は、ジョンです。櫻井さん、どれは、サンドウィッチです。.mp3,私は、ジョンです。櫻井さん、おれは、サンドウィッチです。.mp3,1
48,M06MCIE05,M06MCIE05_resized.jpg,私は、ジョンです。櫻井さん、これは、めがねです。.mp3,私は、ジョンです。櫻井さん、それは、めがねです。.mp3,私は、ジョンです。櫻井さん、あれは、めがねです。.mp3,私は、ジョンです。櫻井さん、どれは、めがねです。.mp3,私は、ジョンです。櫻井さん、おれは、めがねです。.mp3,2
49,M06MCIE05,M06MCIE05_resized.jpg,私は、ジョンです。櫻井さん、これは、まどです。.mp3,私は、ジョンです。櫻井さん、それは、まどです。.mp3,私は、ジョンです。櫻井さん、あれは、まどです。.mp3,私は、ジョンです。櫻井さん、どれは、まどです。.mp3,私は、ジョンです。櫻井さん、おれは、まどです。.mp3,3
50,M06MCIE05,M06MCIE05_resized.jpg,私は、ジョンです。櫻井さん、これは、ほんです。.mp3,私は、ジョンです。櫻井さん、それは、ほんです。.mp3,私は、ジョンです。櫻井さん、あれは、ほんです。.mp3,私は、ジョンです。櫻井さん、どれは、ほんです。.mp3,私は、ジョンです。櫻井さん、おれは、ほんです。.mp3,1
