ID,Unit,Question,Choice1,Choice2,Choice3,Choice4,Choice5,Answer
24,M09MCIJ,ホットドッグスタンドでホットドックを食べませんか_resized.jpg,ホットドッグスタンドでホットドックを食べませんか,ホットドッグスタンドでホットドックを飲みませんか,ホットドッグスタンドでホットドックを読みませんか,ホットドッグスタンドでホットドックを勉強しませんか,ホットドッグスタンドでホットドックを見ませんか,1
25,M09MCIJ,アッパーウエストサイドでディナーをしませんか_resized.jpg,アッパーウエストサイドでディナーをしませんか,アッパーウエストサイドでディナーを食べませんか,アッパーウエストサイドでディナーを飲みませんか,アッパーウエストサイドでディナーを勉強しませんか,アッパーウエストサイドでディナーを見ませんか,1
26,M09MCIJ,リンカーンセンターのコンサートに行きませんか_resized.jpg,リンカーンセンターのコンサートに行きませんか,リンカーンセンターのコンサートを食べませんか,リンカーンセンターのコンサートを飲みませんか,リンカーンセンターのコンサートを勉強しませんか,リンカーンセンターのコンサートを見ませんか,1
27,M09MCIJ,マンハッタンのカフェで宿題をしませんか_resized.jpg,マンハッタンのカフェで宿題をしませんか,マンハッタンのカフェで宿題を食べませんか,マンハッタンのカフェで宿題を飲みませんか,マンハッタンのカフェで宿題を帰りませんか,マンハッタンのカフェで宿題を見ませんか,1
28,M09MCIJ,グリニッジビレッジでカフェに行きませんか_resized.jpg,グリニッジビレッジでカフェに行きませんか,グリニッジビレッジでカフェを食べませんか,グリニッジビレッジでカフェを飲みませんか,グリニッジビレッジでカフェを勉強しませんか,グリニッジビレッジでカフェを見ませんか,1
29,M09MCIJ,マンハッタンのホテルで晩ご飯を食べませんか_resized.jpg,マンハッタンのホテルで晩ご飯を食べませんか,マンハッタンのホテルで晩ご飯を飲みませんか,マンハッタンのホテルで晩ご飯を読みませんか,マンハッタンのホテルで晩ご飯を勉強しませんか,マンハッタンのホテルで晩ご飯を見ませんか,1
30,M09MCIJ,ニューヨークの大学へ行きませんか_resized.jpg,ニューヨークの大学へ行きませんか,ニューヨークの大学を食べませんか,ニューヨークの大学を飲みませんか,ニューヨークの大学を勉強しませんか,ニューヨークの大学を見ませんか,1
31,M09MCIJ,ニューヨークのカフェでコーヒーを飲みませんか_resized.jpg,ニューヨークのカフェでコーヒーを飲みませんか,ニューヨークのカフェでコーヒーを食べませんか,ニューヨークのカフェでコーヒーを読みませんか,ニューヨークのカフェでコーヒーを勉強しませんか,ニューヨークのカフェでコーヒーを見ませんか,1
32,M09MCIJ,ニューヨークの駅でコーヒーを飲みませんか_resized.jpg,ニューヨークの駅でコーヒーを飲みませんか,ニューヨークの駅でコーヒーを食べませんか,ニューヨークの駅でコーヒーを読みませんか,ニューヨークの駅でコーヒーを勉強しませんか,ニューヨークの駅でコーヒーを見ませんか,1
33,M09MCIJ,ニューヨークのレストランで寿司を食べませんか_resized.jpg,ニューヨークのレストランで寿司を食べませんか,ニューヨークのレストランで寿司を飲みませんか,ニューヨークのレストランで寿司を読みませんか,ニューヨークのレストランで寿司を勉強しませんか,ニューヨークのレストランで寿司を見ませんか,1
34,M09MCIJ,ニューヨーク大学の図書館で勉強しませんか_resized.jpg,ニューヨーク大学の図書館で勉強しませんか,ニューヨーク大学の図書館で食べませんか,ニューヨーク大学の図書館で飲みませんか,ニューヨーク大学の図書館で帰りませんか,ニューヨーク大学の図書館で行きませんか,1
35,M09MCIJ,レストランで寿司を食べませんか_resized.jpg,レストランで寿司を食べませんか,レストランで寿司を飲みませんか,レストランで寿司を読みませんか,レストランで寿司を勉強しませんか,レストランで寿司を見ませんか,1
36,M09MCIJ,タクシーでホテルへ帰りませんか_resized.jpg,タクシーでホテルへ帰りませんか,タクシーでホテルへ食べませんか,タクシーでホテルへ飲みませんか,タクシーでホテルへ勉強しませんか,タクシーでホテルへ行きませんか,1
37,M09MCIJ,カフェで友達と話しませんか_resized.jpg,カフェで友達と話しませんか,カフェで友達と食べませんか,カフェで友達と飲みませんか,カフェで友達と勉強しませんか,カフェで友達と帰りませんか,1
38,M09MCIJ,公園で友達とテニスをしませんか_resized.jpg,公園で友達とテニスをしませんか,公園で友達とテニスを食べませんか,公園で友達とテニスを飲みませんか,公園で友達とテニスを帰りませんか,公園で友達とテニスを見ませんか,1
39,M09MCIJ,セントラルパークでピクニックしませんか_resized.jpg,セントラルパークでピクニックしませんか,セントラルパークでピクニックを食べませんか,セントラルパークでピクニックを飲みませんか,セントラルパークでピクニックを帰りませんか,セントラルパークでピクニックを見ませんか,1
